flowID,src,dest,period[s],e2e_deadline[s],net_deadline[s],latency_bound[s],seqn,send_ts[s],rcv_ts[s],latency[s],slack[s],tightness[%]
15-1,15,1,16.0,54.0,9.59994,52.732796,17,280.60241198539734,282.5068919658661,1.90447998046875,52.09552001953125,3.611566472729324
15-1,15,1,16.0,54.0,9.59994,52.732796,18,297.1225709915161,314.4587140083313,17.336143016815186,36.663856983184814,32.87544816856513
15-1,15,1,16.0,54.0,9.59994,52.732796,19,313.6217260360718,,,,
15-1,15,1,16.0,54.0,9.59994,52.732796,20,330.1420359611511,344.3192710876465,14.177235126495361,39.82276487350464,26.88504346800682
15-1,15,1,16.0,54.0,9.59994,52.732796,21,346.63002705574036,362.4291670322418,15.799139976501465,38.200860023498535,29.960747722349986
15-1,15,1,16.0,54.0,9.59994,52.732796,22,363.1321020126343,378.4077570438385,15.275655031204224,38.724344968795776,28.96803543510991
15-1,15,1,16.0,54.0,9.59994,52.732796,23,379.65320897102356,393.3592050075531,13.705996036529541,40.29400396347046,25.991407769331143
15-1,15,1,16.0,54.0,9.59994,52.732796,24,396.1421239376068,408.2576949596405,12.115571022033691,41.88442897796631,22.97540039794911
15-1,15,1,16.0,54.0,9.59994,52.732796,25,412.66319394111633,423.1890969276428,10.52590298652649,43.47409701347351,19.96082852600209
15-1,15,1,16.0,54.0,9.59994,52.732796,26,429.15246200561523,438.1284580230713,8.975996017456055,45.024003982543945,17.021657674772364
15-1,15,1,16.0,54.0,9.59994,52.732796,27,445.6622920036316,453.0681240558624,7.405832052230835,46.594167947769165,14.04407240653584
15-1,15,1,16.0,54.0,9.59994,52.732796,28,462.1824851036072,473.31712794303894,11.134642839431763,42.86535716056824,21.115214219689324
15-1,15,1,16.0,54.0,9.59994,52.732796,29,478.6722819805145,490.3502449989319,11.677963018417358,42.32203698158264,22.14554111338484
15-1,15,1,16.0,54.0,9.59994,52.732796,30,495.1924340724945,506.3393199443817,11.146885871887207,42.85311412811279,21.13843133196883
15-1,15,1,16.0,54.0,9.59994,52.732796,31,511.68332409858704,522.3553380966187,10.672013998031616,43.327986001968384,20.2379065923825
15-1,15,1,16.0,54.0,9.59994,52.732796,32,528.2035920619965,537.2486779689789,9.045085906982422,44.95491409301758,17.15267649942632
15-1,15,1,16.0,54.0,9.59994,52.732796,33,544.7131040096283,552.1678431034088,7.454739093780518,46.54526090621948,14.136817425308754
15-1,15,1,16.0,54.0,9.59994,52.732796,34,561.2025289535522,568.1576809883118,6.9551520347595215,47.04484796524048,13.189423968263547
15-1,15,1,16.0,54.0,9.59994,52.732796,35,577.7232530117035,586.2987320423126,8.57547903060913,45.42452096939087,16.262136054020594
15-1,15,1,16.0,54.0,9.59994,52.732796,36,594.2126100063324,602.2792789936066,8.06666898727417,45.93333101272583,15.297252562284333
15-1,15,1,16.0,54.0,9.59994,52.732796,37,610.7224879264832,618.2577140331268,7.535226106643677,46.46477389335632,14.289449219881451
15-1,15,1,16.0,54.0,9.59994,52.732796,38,627.2424080371857,633.1886470317841,5.946238994598389,48.05376100540161,11.276168619237236
15-1,15,1,16.0,54.0,9.59994,52.732796,39,643.7321929931641,648.1075530052185,4.375360012054443,49.62463998794556,8.297227425707606
15-1,15,1,16.0,54.0,9.59994,52.732796,40,660.2603540420532,663.0383570194244,2.778002977371216,51.221997022628784,5.268074496507289
15-1,15,1,16.0,54.0,9.59994,52.732796,41,676.7430999279022,679.0845301151276,2.341430187225342,51.65856981277466,4.440178342193996
15-1,15,1,16.0,54.0,9.59994,52.732796,42,693.2523469924927,693.9771189689636,0.7247719764709473,53.27522802352905,1.374423568344351
15-1,15,1,16.0,54.0,9.59994,52.732796,43,709.7852010726929,713.1474850177765,3.362283945083618,50.63771605491638,6.376077507977423
15-1,15,1,16.0,54.0,9.59994,52.732796,44,726.2770810127258,730.2089040279388,3.9318230152130127,50.06817698478699,7.456124676592177
15-1,15,1,16.0,54.0,9.59994,52.732796,45,742.7831029891968,746.1777069568634,3.394603967666626,50.605396032333374,6.437367682279972
15-1,15,1,16.0,54.0,9.59994,52.732796,46,759.272458076477,761.1364510059357,1.8639929294586182,52.13600707054138,3.534788728931836
15-1,15,1,16.0,54.0,9.59994,52.732796,47,775.7825739383698,777.1266839504242,1.3441100120544434,52.65588998794556,2.5489071583734026
15-1,15,1,16.0,54.0,9.59994,52.732796,48,792.3023190498352,794.1590459346771,1.856726884841919,52.14327311515808,3.52100974285892
15-1,15,1,16.0,54.0,9.59994,52.732796,49,808.7925820350647,810.1584279537201,1.3658459186553955,52.634154081344604,2.5901261117567054
15-1,15,1,16.0,54.0,9.59994,52.732796,50,825.3154590129852,838.9572510719299,13.641792058944702,40.3582079410553,25.869654358825773
15-1,15,1,16.0,54.0,9.59994,52.732796,51,841.8027760982513,857.0487320423126,15.24595594406128,38.75404405593872,28.91171547979606
15-1,15,1,16.0,54.0,9.59994,52.732796,52,858.3123109340668,873.0672900676727,14.754979133605957,39.24502086639404,27.980650094119714
15-1,15,1,16.0,54.0,9.59994,52.732796,53,874.8328080177307,889.1016199588776,14.26881194114685,39.73118805885315,27.05870544233393
15-1,15,1,16.0,54.0,9.59994,52.732796,54,891.3232250213623,903.9677259922028,12.644500970840454,41.355499029159546,23.978438334353548
15-1,15,1,16.0,54.0,9.59994,52.732796,55,907.8428020477295,921.0383501052856,13.195548057556152,40.80445194244385,25.02341817330557
15-1,15,1,16.0,54.0,9.59994,52.732796,56,924.3521139621735,935.9505109786987,11.598397016525269,42.40160298347473,21.9946558808019
15-1,15,1,16.0,54.0,9.59994,52.732796,57,940.8425140380859,953.0178050994873,12.175291061401367,41.82470893859863,23.08865067841532
15-1,15,1,16.0,54.0,9.59994,52.732796,58,957.3625390529633,970.0430390834808,12.680500030517578,41.31949996948242,24.046705261973173
15-1,15,1,16.0,54.0,9.59994,52.732796,59,973.8525280952454,986.0492160320282,12.196687936782837,41.80331206321716,23.12922670890206
15-1,15,1,16.0,54.0,9.59994,52.732796,60,990.3621640205383,1002.0389020442963,11.676738023757935,42.323261976242065,22.143218090992054
15-1,15,1,16.0,54.0,9.59994,52.732796,61,1006.8634819984436,1015.8981330394745,9.034651041030884,44.965348958969116,17.13288830926182
15-1,15,1,16.0,54.0,9.59994,52.732796,62,1023.3724310398102,1034.0087299346924,10.636298894882202,43.3637011051178,20.170178146598186
15-1,15,1,16.0,54.0,9.59994,52.732796,63,1039.8935899734497,1050.0089130401611,10.115323066711426,43.884676933288574,19.182224031343655
15-1,15,1,16.0,54.0,9.59994,52.732796,64,1056.3828129768372,1079.8596019744873,23.476788997650146,30.523211002349854,44.52028107451413
15-1,15,1,16.0,54.0,9.59994,52.732796,65,1072.892399072647,,,,
15-1,15,1,16.0,54.0,9.59994,52.732796,66,1089.4321639537811,1097.9692759513855,8.53711199760437,45.46288800239563,16.189378612892764
